"Author","Year","Art_ID","Experimental_Unit","Group","Species","Strain","Sex","Age_wks","Duration_wks","Method","Diet_P","Diet_C","Diet_F","Diet_Iso","Diet_Leu","Diet_Val","Diet_BCAA","Diet_kJ_g","Trait","Time_fasted","Change_Adjusted","n","Mean","SD","unique_ID"
"Noguchi ",2010,84,"84_1","84_1_2","M","C57Bl6_mouse","M",10,8,"ad_lib",17.9,29.37,52.72,0.95,1.75,1.18,3.88,21.5,"plas_glu",3,NA,9,13.6,1.414213562,"84_1"
"Noguchi ",2010,84,"84_1","84_1_3","M","C57Bl6_mouse","M",10,8,"ad_lib",18.04,29.27,52.7,1.08,2.03,1.3,4.41,21.5,"plas_glu",3,NA,9,12.8,1.697056275,"84_1"
"Noguchi ",2010,84,"84_1","84_1_4","M","C57Bl6_mouse","M",10,8,"ad_lib",18.26,29.09,52.72,1.35,2.58,1.53,5.46,21.5,"plas_glu",3,NA,9,13.7,1.697056275,"84_1"
"Morens",2005,96,"96_1","96_1_1","R","Wistar_rat","M",NA,2,"ad_lib",20.4,19.4,60.2,1.07304,1.61772,1.24236,3.93312,16.8,"plas_glu",0,NA,6,7.01,1.431083506,"96_1"
"Morens",2005,96,"96_1","96_1_2","R","Wistar_rat","M",NA,2,"ad_lib",23,63,14,1.2098,1.8239,1.4007,4.4344,16.8,"plas_glu",0,NA,6,8.35,1.00623059,"96_1"
"Morens",2005,96,"96_1","96_1_3","R","Wistar_rat","M",NA,2,"ad_lib",34.7,5.1,60.2,1.82522,2.75171,2.11323,6.69016,16.8,"plas_glu",0,NA,6,7.14,0.648459713,"96_1"
"Cummings",2018,99,"99_1","99_1_1","M","C57Bl6_mouse","M",18,5,"ad_lib",15.2,42.7,42.1,0.787,1.187,0.911,2.885,18.828,"plas_glu",16,NA,5,109,6,"99_1"
"Cummings",2018,99,"99_1","99_1_2","M","C57Bl6_mouse","M",18,5,"ad_lib",18.3,39.8,41.9,1.51,2.455,1.784,5.749,19.246,"plas_glu",16,NA,5,110,12,"99_1"
"Cummings",2018,99,"99_2","99_2_1","M","C57Bl6_mouse","M",18,5,"ad_lib",20.2,39,40.9,0.215220107,0.700736332,0.23174291,1.147699349,19.246,"plas_glu",16,NA,5,82.49,13.566,"99_2"
"Cummings",2018,99,"99_2","99_2_2","M","C57Bl6_mouse","M",18,5,"ad_lib",21.4,37.8,40.8,1.319601843,4.297164975,1.421109677,7.037876495,19.246,"plas_glu",16,NA,5,151.7,7.864,"99_2"
"Campos-Ferraz",2011,101,"101_1","101_1_1","R","Wistar_rat","M",3,6,"ad_lib",18.29,65.91,15.8,0.87,1.58,1.02,3.47,16.21,"plas_glu",0,NA,8,117,13,"101_1"
"Campos-Ferraz",2011,101,"101_1","101_1_2","R","Wistar_rat","M",3,6,"ad_lib",19.68,64.78,15.53,1.28,2.32,1.51,5.11,16.49,"plas_glu",0,NA,8,101,19,"101_1"
