"Author","Year","Art_ID","Experimental_Unit","Group","Species","Strain","Sex","Age_wks","Duration_wks","Method","Diet_P","Diet_C","Diet_F","Diet_Iso","Diet_Leu","Diet_Val","Diet_BCAA","Diet_kJ_g","Trait","Time_fasted","Change_Adjusted","n","Mean","SD","unique_ID"
"Young",1968,95,"95_1","95_1_3","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.443034183,0.58727787,0.443034183,1.473346236,17.47,"weight",16.5,1,6,389.5,39.1152144312159,"95_1"
"Young",1968,95,"95_1","95_1_4","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.491261151,0.651206642,0.491261151,1.633728944,17.47,"weight",16.5,1,6,400,39.1152144312159,"95_1"
"Young",1968,95,"95_1","95_1_5","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.521505182,0.691297567,0.521505182,1.734307931,17.47,"weight",16.5,1,6,407.7,39.1152144312159,"95_1"
"Young",1968,95,"95_1","95_1_6","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.552566619,0.73247203,0.552566619,1.837605268,17.47,"weight",16.5,1,6,416.5,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_7","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.558288463,0.740056799,0.558288463,1.856633725,17.47,"weight",16.5,1,6,419.9,39.1152144312159,"95_1"
"Young",1968,95,"95_1","95_1_8","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.58281065,0.772562954,0.58281065,1.938184254,17.47,"weight",16.5,1,6,420.5,39.1152144312159,"95_1"
"Young",1968,95,"95_1","95_1_9","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.613872087,0.813737418,0.613872087,2.041481592,17.47,"weight",16.5,1,6,427.4,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_10","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.637576868,0.845160034,0.637576868,2.12031377,17.47,"weight",16.5,1,6,432.6,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_11","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.637576868,0.845160034,0.637576868,2.12031377,17.47,"weight",16.5,1,6,434.3,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_12","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.675994961,0.896086344,0.675994961,2.248076266,17.47,"weight",16.5,1,6,435.4,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_13","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.71768268,0.951346808,0.71768268,2.386712168,17.47,"weight",16.5,1,6,435.4,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_14","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.735665617,0.975184655,0.735665617,2.446515889,17.47,"weight",16.5,1,6,438.4,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_15","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.797788491,1.057533581,0.797788491,2.653110563,17.47,"weight",16.5,1,6,433.1,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_16","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.859093959,1.138798969,0.859093959,2.856986887,17.47,"weight",16.5,1,6,440,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_17","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.877894303,1.163720355,0.877894303,2.919508961,17.47,"weight",16.5,1,6,436,39.4588393138977,"95_1"
"Young",1968,95,"95_1","95_1_18","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.957182708,1.26882359,0.957182708,3.183189006,17.47,"weight",16.5,1,6,447.6,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_19","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.981704896,1.301329745,0.981704896,3.264739537,17.47,"weight",16.5,1,6,446.7,39.0512483795333,"95_1"
"Young",1968,95,"95_1","95_1_20","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,1.105133238,1.46494406,1.105133238,3.675210536,17.47,"weight",16.5,1,6,412.3,39.319206502675,"95_1"
"Young",1968,95,"95_1","95_1_21","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,1.116576925,1.480113599,1.116576925,3.713267449,17.47,"weight",16.5,1,6,397.8,39.1152144312159,"95_1"
"Young",1968,95,"95_1","95_1_22","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,1.276788549,1.692487146,1.276788549,4.246064244,17.47,"weight",16.5,1,6,430.7,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_23","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,1.435365359,1.902693616,1.435365359,4.773424334,17.47,"weight",16.5,1,6,411.6,39.2045915678253,"95_1"
"Young",1968,95,"95_1","95_1_24","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,1.435365359,1.902693616,1.435365359,4.773424334,17.47,"weight",16.5,1,6,386.2,39.0512483795333,"95_1"
"Morens",2005,96,"96_1","96_1_1","R","Wistar_rat","M",NA,2,"ad_lib",20.4,19.4,60.2,1.07304,1.61772,1.24236,3.93312,16.8,"weight",0,NA,6,382,17.88854382,"96_1"
"Morens",2005,96,"96_1","96_1_2","R","Wistar_rat","M",NA,2,"ad_lib",23,63,14,1.2098,1.8239,1.4007,4.4344,16.8,"weight",0,NA,6,369,8.94427191,"96_1"
"Morens",2005,96,"96_1","96_1_3","R","Wistar_rat","M",NA,2,"ad_lib",34.7,5.1,60.2,1.82522,2.75171,2.11323,6.69016,16.8,"weight",0,NA,6,404,13.41640786,"96_1"
"Pick",1971,97,"97_1","97_1_1","R","Holtzman_rat","M",NA,7,"ad_lib",11.84,75.21,12.95,0.74,0.84,0.66,2.24,13.95,"weight",0,NA,16,55.96,0.449266068,"97_1"
"Pick",1971,97,"97_1","97_1_2","R","Holtzman_rat","M",NA,7,"ad_lib",11.94,75.12,12.92,0.86,0.83,0.66,2.35,13.95,"weight",0,NA,16,55.89,0.449266068,"97_1"
"Pick",1971,97,"97_1","97_1_3","R","Holtzman_rat","M",NA,7,"ad_lib",12.05,75.03,12.92,0.98,0.83,0.65,2.46,13.95,"weight",0,NA,16,55.98,0.449266068,"97_1"
"Pick",1971,97,"97_2","97_2_1","R","Holtzman_rat","M",NA,7,"ad_lib",11.84,75.21,12.95,0.74,0.84,0.66,2.24,13.95,"weight",0,NA,8,56.26,0.627423302,"97_2"
"Pick",1971,97,"97_2","97_2_2","R","Holtzman_rat","M",NA,7,"ad_lib",11.94,75.12,12.92,0.86,0.83,0.66,2.35,13.95,"weight",0,NA,8,56.28,0.627423302,"97_2"
"Pick",1971,97,"97_2","97_2_3","R","Holtzman_rat","M",NA,7,"ad_lib",12.05,75.03,12.92,0.98,0.83,0.65,2.46,13.95,"weight",0,NA,8,56.16,0.627423302,"97_2"
"Pick",1971,97,"97_3","97_3_1","R","Holtzman_rat","M",NA,7,"ad_lib",12.11,74.97,12.91,0.65,0.83,1.05,2.53,13.95,"weight",0,NA,8,56.11,0.627423302,"97_3"
"Pick",1971,97,"97_3","97_3_2","R","Holtzman_rat","M",NA,7,"ad_lib",12.15,74.94,12.91,0.65,0.83,1.09,2.57,13.95,"weight",0,NA,8,56.22,0.627423302,"97_3"
"Pick",1971,97,"97_3","97_3_3","R","Holtzman_rat","M",NA,7,"ad_lib",12.19,74.9,12.9,0.65,0.83,1.14,2.62,13.95,"weight",0,NA,8,56.37,0.627423302,"97_3"
"Mercer",1993,98,"98_1","98_1_1","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",29.83857746,49.41863751,20.74278503,0.652278892,0.88296289,0,1.535241782,20.8683742,"weight",0,NA,6,44.34,5.184293587,"98_1"
"Mercer",1993,98,"98_1","98_1_2","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",29.90450006,49.36315399,20.73234595,0.65250233,0.883265349,0.079573455,1.615341134,20.8612282,"weight",0,NA,6,45.83,5.137353404,"98_1"
"Mercer",1993,98,"98_1","98_1_3","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",30.00346869,49.2798574,20.71667391,0.652837773,0.883719425,0.199035907,1.735593105,20.8505092,"weight",0,NA,6,60.99,5.920211145,"98_1"
"Mercer",1993,98,"98_1","98_1_4","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",30.10253913,49.19647512,20.70098575,0.653173562,0.884173968,0.31862125,1.85596878,20.8397902,"weight",0,NA,6,88.34,8.513054681,"98_1"
"Mercer",1993,98,"98_1","98_1_5","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",30.23479169,49.08516522,20.68004308,0.653621818,0.884780754,0.478259867,2.016662439,20.8254982,"weight",0,NA,6,137.46,16.83942992,"98_1"
"Mercer",1993,98,"98_1","98_1_6","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",30.3672259,48.97370245,20.65907165,0.65407069,0.885388373,0.638117746,2.177576809,20.8112062,"weight",0,NA,6,151.95,10.22577136,"98_1"
"Mercer",1993,98,"98_1","98_1_7","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",30.66586897,48.72235059,20.61178045,0.655082909,0.886758572,0.998601996,2.540443477,20.7790492,"weight",0,NA,6,152.85,8.464567325,"98_1"
"Mercer",1993,98,"98_1","98_1_8","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",31.5003039,48.02005142,20.47964467,0.657911138,0.890587029,2.005826641,3.554324808,20.6897242,"weight",0,NA,6,149.6,11.24299337,"98_1"
"Mercer",1993,98,"98_1","98_1_9","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",33.19097739,46.59710216,20.21192045,0.663641498,0.898343978,4.046594498,5.608579974,20.5110742,"weight",0,NA,6,148.67,10.79744877,"98_1"
"Mercer",1993,98,"98_1","98_1_10","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",36.66224463,43.67552257,19.66223279,0.675406992,0.91427044,8.236670628,9.82634806,20.1537742,"weight",0,NA,6,108.7,8.980623586,"98_1"
"Cummings",2018,99,"99_1","99_1_1","M","C57Bl6_mouse","M",18,14,"ad_lib",15.2,42.7,42.1,0.787,1.187,0.911,2.885,18.828,"weight",0,NA,12,48.35,7.711152638,"99_1"
"Cummings",2018,99,"99_1","99_1_2","M","C57Bl6_mouse","M",18,14,"ad_lib",18.3,39.8,41.9,1.51,2.455,1.784,5.749,19.246,"weight",0,NA,12,50.912,2.460935594,"99_1"
"Cummings",2018,99,"99_2","99_2_1","M","C57Bl6_mouse","M",18,12,"ad_lib",20.2,39,40.9,0.215220107,0.700736332,0.23174291,1.147699349,19.246,"weight",0,NA,12,29.198,4.361362,"99_2"
"Cummings",2018,99,"99_2","99_2_2","M","C57Bl6_mouse","M",18,12,"ad_lib",21.4,37.8,40.8,1.319601843,4.297164975,1.421109677,7.037876495,19.246,"weight",0,NA,12,41.668,6.275054,"99_2"
"Campos-Ferraz",2011,101,"101_1","101_1_1","R","Wistar_rat","M",3,6,"ad_lib",18.29,65.91,15.8,0.87,1.58,1.02,3.47,16.21,"weight",0,1,8,57.3,11.0290525431698,"101_1"
"Campos-Ferraz",2011,101,"101_1","101_1_2","R","Wistar_rat","M",3,6,"ad_lib",19.68,64.78,15.53,1.28,2.32,1.51,5.11,16.49,"weight",0,1,8,57.2,11.0040901486674,"101_1"
